Exchange,Stock,Stock_Name,Sector,Market_Cap,Weight_per
AX,MVS,Vaneck Small Masters ETF Units FP,,63533600,0.003
AX,MVT,Mercantile Invest,Financials,50526000,0.002
AX,MVW,Vaneck EQUAL Weight ETF Units FP,,595839000,0.028
AX,MWR,MGM Wireless Limited,Information Technology,37068200,0.002
AX,MWY,Midway Limited,Materials,226953000,0.011
AX,MX1,Micro-X Limited,Health Care,56296800,0.003
AX,MXC,MGC Pharmaceuticals,Health Care,58215900,0.003
AX,MXI,Maxitrans Industries,Industrials,95314000,0.004
AX,MXR,Maximus Resources,Materials,3481400,0
AX,MXT,MCP Master Income Ordinary Units FP,,752666000,0.035
AX,MYE,Mastermyne Group Limited,Materials,154664000,0.007
AX,MYL,Myanmar Metals,Materials,87302700,0.004
AX,MYO,Myob Group Limited,Information Technology,1784220000,0.084
AX,MYQ,Myfiziq Limited,Information Technology,21872700,0.001
AX,MYR,Myer Holdings Limited,Consumer Discretionary,418852000,0.02
AX,MYS,Mystate Limited,Financials,436265000,0.02
AX,MYX,Mayne Pharma Limited,Health Care,2043970000,0.096
AX,MZI,MZI Res Limited,Materials,31040800,0.001
AX,MZN,Marindi Metals Limited,Materials,14243700,0.001
AX,MZZ,Matador Mining Limited,Materials,16306400,0.001
AX,N1H,N1 Holdings Limited,Financials,7747780,0
AX,N27,Northern Cobalt,Materials,5076410,0
AX,NAB,National Aust. Bank,Financials,76035600000,3.562
AX,NAC,Naos Ex-50,,53062300,0.002
AX,NAE,New Age Exploration,Energy,5694240,0
AX,NAG,Nagambie Resources,Materials,27422200,0.001
AX,NAM,Namoi Cotton Limited,Industrials,59021900,0.003
AX,NAN,Nanosonics Limited,Health Care,1076090000,0.05
AX,NAV,Navigator Resources,Materials,3145790,0
AX,NBI,Nbglobcorpincomtrust Ordinary Units FP,,418118000,0.02
AX,NBL,Noni B Limited,Consumer Discretionary,336214000,0.016
AX,NC6,Nanollose Limited,Health Care,3500000,0
AX,NCC,Naos Emerg Opp,,76978900,0.004
AX,NCK,Nick Scali Limited,Consumer Discretionary,521640000,0.024
AX,NCL,Netccentric Limited Chess Depositary Interests 1:1,Consumer Discretionary,2887500,0
AX,NCM,Newcrest Mining,Materials,14901900000,0.698
AX,NCR,Nucoal Resources Limited,Materials,9223350,0
AX,NCZ,New Century Resource,Materials,498932000,0.023
AX,NDQ,BETASHARESNASDAQ100 ETF Units FP,,427073000,0.02
AX,NEA,Nearmap Limited,Industrials,761631000,0.036
AX,NEC,Nine Entertainment,Consumer Discretionary,1969300000,0.092
AX,NES,Nelson Resources,Materials,5543680,0
AX,NET,Netlinkz Limited,Information Technology,41150900,0.002
AX,NEU,Neuren Pharmaceut,Health Care,123207000,0.006
AX,NEW,NEW Energy Solar Stapled Securities,Utilities,505361000,0.024
AX,NGE,NGE Capital Limited,,24256600,0.001
AX,NGI,Navigator Global Limited,Financials,862627000,0.04
AX,NGY,Nuenergy Gas Limited,Energy,56276300,0.003
AX,NHC,New Hope Corporation,Energy,3283500000,0.154
AX,NHF,Nib Holdings Limited,Financials,2660870000,0.125
AX,NHL,Novita Health Limited,Health Care,15276400,0.001
AX,NIC,Nickelmineslimited,Materials,340149000,0.016
AX,NIO,Nickelore Limited,Materials,8001020,0
AX,NIU,Niuminco Group Limited,Materials,5320320,0
AX,NKP,Nkwe Platinum 1c US Common Shares FP,Materials,79777000,0.004
AX,NLI,Novo Litio Limited,Materials,14913700,0.001
AX,NME,NEX Metals Explorat,Materials,953298,0
AX,NMI,Northern Mining,Materials,10322900,0
AX,NML,Navarre Minerals Limited,Materials,18105500,0.001
AX,NMM,Noble Metals Limited,Materials,17402800,0.001
AX,NMS,Neptune Marine,Energy,27955800,0.001
AX,NMT,Neometals Limited,Materials,141426000,0.007
AX,NNW,99 Wuxian Limited Chess Depositary Interests 1:1,Consumer Discretionary,133364000,0.006
AX,NOR,Norwood Systems Limited,Information Technology,6637150,0
AX,NOV,Novatti Group Limited,Information Technology,35439400,0.002
AX,NOX,Noxopharm Limited,Health Care,59067900,0.003
AX,NSB,Neuroscientific,Health Care,8371970,0
AX,NSC,Naos SMLCAP Com Limited,Financials,134352000,0.006
AX,NSE,New Standard Energy,Energy,3940300,0
AX,NSR,National Storage Stapled Security FP,Real Estate,1116380000,0.052
AX,NST,Northern Star,Materials,5307480000,0.249
AX,NSX,NSX Limited,Financials,33278700,0.002
AX,NTC,Netcomm Wireless,Information Technology,101699000,0.005
AX,NTD,National Tyre&Wheel,,119716000,0.006
AX,NTI,Neurotech Intl,Health Care,10870900,0.001
AX,NTL,New Talisman Gold,Materials,28138500,0.001
AX,NTM,NTM Gold Limited,Materials,11547700,0.001
AX,NTU,Northern Min Limited,Materials,88967300,0.004
AX,NUF,Nufarm Limited,Materials,2195620000,0.103
AX,NUH,Nuheara Limited,Information Technology,73992300,0.003
AX,NUS,Nusantara Resources,Materials,17595300,0.001
AX,NVA,Nova Minerals Limited,Materials,21073400,0.001
AX,NVL,National Veterinary,Health Care,150083000,0.007
AX,NVO,Nvoi Limited,Information Technology,3319600,0
AX,NVT,Navitas Limited,Consumer Discretionary,1601260000,0.075
AX,NVX,Novonix Limited,Materials,73266900,0.003
AX,NWC,New World Cobalt Limited,Materials,27509100,0.001
AX,NWE,Norwest Energy NL,Energy,10146300,0
AX,NWF,Newfield Resources,Materials,75568900,0.004
AX,NWH,NRW Holdings Limited,Industrials,776508000,0.036
AX,NWL,Netwealth Group,Financials,1880050000,0.088
AX,NWS,News Corp Class B Voting Common Stock-Cdi,Consumer Discretionary,1023960000,0.048
AX,NWSLV,News Corp Class A Non-Voting Common Stock-Cdi,Consumer Discretionary,302688000,0.014
AX,NXM,Nexus Minerals Limited,Materials,4960120,0
AX,NXR,NEMEX Resources Limited,Materials,4918510,0
AX,NXT,NEXTDC Limited,Information Technology,2233760000,0.105
AX,NZC,NZURI Copper Limited,Materials,94689800,0.004
AX,NZK,NZK Salmon Limited Foreign Exempt NZX,Consumer Staples,340649000,0.016
AX,NZM,NZME Limited Foreign Exempt NZX,Consumer Discretionary,121527000,0.006
AX,OAR,Oakdale Resource Limited,Materials,1167080,0
AX,OBJ,OBJ Limited,Health Care,41617600,0.002
AX,OCA,Oceania Healthc Limited Foreign Exempt NZX,Health Care,683485000,0.032
AX,OCC,Orthocell Limited,Health Care,24470100,0.001
AX,OCL,Objective Corp,Information Technology,260467000,0.012
AX,OCP,Oceania Capital Limited,Financials,73634000,0.003
AX,ODA,Orcoda Limited,Information Technology,17895200,0.001
AX,ODM,Odin Metals Limited,Materials,26900900,0.001
AX,ODY,Odyssey Energy,Energy,18014200,0.001
AX,OEC,Orbital Corp Limited,Industrials,38297800,0.002
AX,OEL,Otto Energy Limited,Energy,132807000,0.006
AX,OEQ,Orion Equities,Financials,2850300,0
AX,OEX,OILEX Limited,Energy,8639450,0
AX,OFX,OFX Group Limited,Financials,552952000,0.026
AX,OGA,Ocean Grown Abalone,Consumer Staples,27784400,0.001
AX,OGC,Oceanagold Corp Chess Depositary Interest 1:1,Materials,2552370000,0.12
AX,OGX,Orinoco Gold Limited,Materials,30279100,0.001
AX,OHE,Orion Health Group Foreign Exempt NZX,Health Care,191083000,0.009
AX,OIL,Optiscan Imaging,Health Care,26826100,0.001
AX,OKJ,Oakajee Corp Limited,Financials,4256990,0
AX,OKR,Okapi Resources,Materials,5528570,0
AX,OKU,Oklo Resources Limited,Materials,93467200,0.004
AX,OLH,Oldfields Holdings,Industrials,5752330,0
AX,OLI,Oliver's Real Food,Consumer Discretionary,21340900,0.001
AX,OLV,Otherlevels Holdings,Information Technology,8133720,0
AX,OMH,Om Holdings Limited 10c,Materials,1126400000,0.053
AX,OML,Ooh!Media Limited,Consumer Discretionary,1213970000,0.057
AX,OMN,Onemarket,Information Technology,101357000,0.005
AX,ONE,Oneview Healthcare Chess Depositary Interests 1:1,Health Care,93744000,0.004
AX,ONT,1300 Smiles Limited,Health Care,151542000,0.007
AX,ONX,Orminexltd,Materials,69914700,0.003
AX,OOK,Ookami Limited,Information Technology,6554790,0
AX,OOO,Betasharescrudeoil ETF Units FP,,30350000,0.001
AX,OPG,Opus Group Limited,Industrials,58276900,0.003
AX,OPN,Opendna Limited,Industrials,2253630,0
AX,OPT,Opthea Limited,Health Care,120736000,0.006
AX,ORA,Orora Limited,Materials,4006190000,0.188
AX,ORE,Orocobre Limited,Materials,1103150000,0.052
AX,ORG,Origin Energy,Energy,14533000000,0.681
AX,ORH,ORH Limited,Industrials,1318940,0
AX,ORI,Orica Limited,Materials,6458030000,0.303
AX,ORM,Orion Metals Limited,Materials,8901950,0
AX,ORN,Orion Minerals Limited,Materials,58085700,0.003
AX,ORR,Orecorp Limited,Materials,53021100,0.002
AX,OSH,Oil Search Limited 10 Toea,Energy,13758400000,0.645
AX,OSL,Oncosil Medical,Health Care,124832000,0.006
AX,OSP,Osprey Med Inc Chess Depositary Interests 2:1 US Prohibited,Health Care,75370800,0.004
AX,OTR,Onterran Limited,Industrials,19960800,0.001
AX,OTW,Over the Wire Limited,Information Technology,206587000,0.01
AX,OVH,Onevue Holdings Limited,Financials,195610000,0.009
AX,OVL,Oro Verde Limited,Materials,6222710,0
AX,OVN,Oventus Medical Limited,Health Care,31781800,0.001
AX,OXX,Octanex Limited,Energy,4908830,0
AX,OZF,SPDR 200 Financials ETF Units FP,,64651100,0.003
AX,OZG,Ozgrowth Limited,,62375300,0.003
AX,OZL,OZ Minerals,Materials,3012660000,0.141
AX,OZR,SPDR 200 Resources ETF Units FP,,77235200,0.004
AX,P2P,P2P Transport,,65743800,0.003
AX,PAA,Pharmaust Limited,Health Care,6964320,0
AX,PAB,PATRYS Limited,Health Care,40679500,0.002
AX,PAC,Pacific Group Limited,Financials,308723000,0.014
AX,PAF,PM Capital Asian Ops,,65324100,0.003
AX,PAI,Platinum Asia Limited,,431794000,0.02
AX,PAK,Pacific American,Materials,8926520,0
AX,PAN,Panoramic Resources,Materials,271990000,0.013
AX,PAR,Paradigm Bio,Health Care,114277000,0.005
AX,PAXX,Platinum Asia Fund Trading Managed Units FP,,110856000,0.005
AX,PBP,Probiotec Limited,Health Care,93190900,0.004
AX,PBT,Prana Biotechnology,Health Care,23089900,0.001
AX,PBX,Pacific Bauxite Limited,Materials,6742440,0
AX,PC1,Plus Connect Limited,Consumer Discretionary,8310860,0
AX,PCG,Pengana Capital,Financials,323417000,0.015
AX,PCH,Property Connect,Information Technology,1201940,0
AX,PCK,Painchek Limited,Health Care,32105100,0.002
AX,PCL,Pancontinental Oil,Energy,10813400,0.001
AX,PDF,Pacific Dairies,Consumer Staples,8860420,0
AX,PDI,Predictive Disc Limited,Materials,3305990,0
AX,PDL,Pendal Group Limited,Financials,2795280000,0.131
AX,PDN,Paladin Energy Limited,Energy,342603000,0.016
AX,PDZ,Prairie Mining Limited,Materials,102953000,0.005
AX,PEA,Pacific Energy,Utilities,233763000,0.011
AX,PEC,Perpetual Res Limited,Materials,7137610,0
AX,PEK,Peak Resources,Materials,27171200,0.001
AX,PEL,Pelican Resources,Materials,5790780,0
AX,PEN,Peninsula Energy Limited,Energy,64038200,0.003
AX,PET,Phoslock ENV Tec Limited,Industrials,221250000,0.01
AX,PEX,Peel Mining Limited,Materials,75713000,0.004
AX,PFG,Prime Financial,Financials,22912500,0.001
AX,PFP,Propel Funeral,Consumer Discretionary,270930000,0.013
AX,PG1,Pearl Global Limited,Industrials,14553100,0.001
AX,PGC,Paragon Care Limited,Health Care,220597000,0.01
AX,PGF,PM Capital Fund,,454428000,0.021
AX,PGH,Pact Group Holdings Limited,Materials,1236840000,0.058
AX,PGI,Panterra Gold Limited,Materials,4545180,0
AX,PGM,Platina Resources,Materials,24299600,0.001
AX,PGR,The Pas Group Limited,Consumer Discretionary,40323800,0.002
AX,PGS,Planet Gas Limited,Energy,1612870,0
AX,PGX,Primero Group,Industrials,62712600,0.003
AX,PGY,Pilot Energy Limited,Energy,1589410,0
AX,PHI,Phileo Australia,Real Estate,377498000,0.018
AX,PIA,Pengana Int EQU Limited,Financials,286097000,0.013
AX,PIC,Perpetual Equity Limited,,295154000,0.014
AX,PIL,Peppermint INV Limited,Information Technology,18688100,0.001
AX,PIO,Pioneer Res Limited,Materials,29082200,0.001
AX,PIQ,Proteomics Int Lab,Health Care,18823200,0.001
AX,PIXX,Platinum Int Fund Trading Managed Fund Units FP,,244696000,0.011
AX,PKA,Plukka Limited,Financials,2041040,0
AX,PKD,Parkd Limited,Industrials,6630000,0
AX,PKO,Peako Limited,Energy,864248,0
AX,PL8,Plato Inc MAX Limited,,304035000,0.014
AX,PLC,PLC Financial,Financials,2089240,0
AX,PLG,Propertylink Group Stapled Securities US Prohibited,Real Estate,672100000,0.031
AX,PLL,Piedmont Lithium Limited,Materials,86680700,0.004
AX,PLS,Pilbara Min Limited,Materials,1570060000,0.074
AX,PLUS,Vaneck Au Corp Bond ETF Units FP,,209765000,0.01
AX,PLX,Pyrolyx AG Chess Depositary Interests 15:1,Materials,71121000,0.003
AX,PM1,Pure Minerals Limited,Materials,3924430,0
AX,PM8,Pensana Metals Limited,Materials,13776800,0.001
AX,PMC,Platinum Capital Limited,Financials,535569000,0.025
AX,PME,Pro Medicus Limited,Health Care,1291060000,0.06
AX,PMGOLD,Gold Corp 0.00 ZAU Call STR.Prod,,5291890000,0.248
AX,PMP,PMP Limited,Industrials,96934900,0.005
AX,PMV,Premier Investments,Consumer Discretionary,2924850000,0.137
AX,PMY,Pacifico Min Limited,Materials,5531980,0
AX,PNC,Pioneer Credit Limited,Financials,203701000,0.01
AX,PNI,Pinnacle Investment,Financials,1421410000,0.067
AX,PNL,Paringa Resources,Energy,95421100,0.004
AX,PNN,Pepinnini Lithium,Materials,4320390,0
AX,PNR,Pantoro Limited,Materials,149608000,0.007
AX,PNV,Polynovo Limited,Health Care,394853000,0.018
AX,PNW,Pacific Star Network,Consumer Discretionary,69607000,0.003
AX,PNX,PNX Metals Limited,Materials,10821400,0.001
AX,PO3,Purifloh Limited,Utilities,14190600,0.001
AX,POD,Podium Minerals,Materials,4045250,0
AX,POH,Phosphagenics Limited,Health Care,36281500,0.002
AX,POS,Poseidon Nick Limited,Materials,139804000,0.007
AX,POU,Betashares Pound ETF ETF Units FP,,21299500,0.001
AX,POW,Protean Energy Limited,Industrials,8216430,0
AX,POZ,POZ Minerals Limited,Materials,11640200,0.001
AX,PPC,Peet Limited,Real Estate,575727000,0.027
AX,PPE,Peopleinfrastructure,Industrials,136568000,0.006
AX,PPG,Pro-Pac Packaging,Materials,172719000,0.008
AX,PPH,Pushpay Holdings Limited Foreign Exempt NZX,Information Technology,1038230000,0.049
AX,PPK,PPK Group Limited,Industrials,19218900,0.001
AX,PPL,Pureprofile Limited,Information Technology,15062000,0.001
AX,PPS,Praemium Limited,Information Technology,444520000,0.021
AX,PPT,Perpetual Limited,Financials,1982670000,0.093
AX,PPY,Papyrus Australia,Materials,1583050,0
AX,PRL,Petrel Energy Limited,Energy,4798880,0
AX,PRO,Prophecy Internation,Information Technology,25924000,0.001
AX,PRT,Prime Media Group Limited,Consumer Discretionary,87919300,0.004
AX,PRU,Perseus Mining Limited,Materials,393266000,0.018
AX,PRX,Prodigy Gold NL,Materials,37026100,0.002
AX,PRY,Primary Health Care,Health Care,1891200000,0.089
AX,PRZ,Parazero Limited,Information Technology,7306000,0
AX,PSA,Petsec Energy,Energy,40030600,0.002
AX,PSC,Prospect Res Limited,Materials,59433400,0.003
AX,PSI,PSC Insurance Limited,Financials,716425000,0.034
AX,PSM,Peninsula Mines Limited,Materials,5587260,0
AX,PSQ,Pacific Smiles Group,Health Care,244709000,0.011
AX,PSY,Panorama Synergy Limited,Information Technology,23092600,0.001
AX,PSZ,PS&C Limited,Industrials,29615600,0.001
AX,PTB,PTB Group Limited,Industrials,42535700,0.002
AX,PTL,Pental Limited,Consumer Staples,40193900,0.002
AX,PTM,Platinum Asset,Financials,3144600000,0.147
AX,PTR,Petratherm Limited,Utilities,6790070,0
AX,PTX,Prescient Limited,Health Care,16526900,0.001
AX,PUN,Pegasus Metals,Materials,2025370,0
AX,PUR,Pursuit Minerals,Materials,3217700,0
AX,PVD,Pura Vida Energy NL,Energy,13330700,0.001
AX,PVE,Po Valley Energy Limited,Energy,27290000,0.001
AX,PVL,Powerhouse Ven Limited,Industrials,4468400,0
AX,PVS,Pivotal Systems Chess Depositary Interests 1:1 US Prohibited,Information Technology,199766000,0.009
AX,PWH,PWR Holdings Limited,Consumer Discretionary,320000000,0.015
AX,PWN,Parkway Minls NL,Materials,3568890,0
AX,PWNCA,Parkway Minls NL Ordinary Partly Paid to 0.1c 4.9c,Materials,123300,0
AX,PXS,Pharmaxis Limited,Health Care,122150000,0.006
AX,PXX,Polarx Limited,Materials,24151800,0.001
AX,PYC,Phylogica Limited,Health Care,70835700,0.003
AX,PYG,Paygroup Limited,Information Technology,38236900,0.002
AX,PZC,Pan Asia Corp Limited,Energy,1382100,0
AX,QAG,Betaagriculture ETF Units FP,,3108880,0
AX,QAN,Qantas Airways,Industrials,9882080000,0.463
AX,QAU,Betashares Gold ETF ETF Units FP,,58733400,0.003
AX,QBE,QBE Insurance Group,Financials,14960300000,0.701
AX,QBL,Queensland Bauxite,Materials,58972500,0.003
AX,QCB,Betacommodities ETF Units FP,,10159300,0
AX,QFN,Betashares ASX Fin ETF Units FP,,21656700,0.001
AX,QFY,Quantify Tech Limited,Information Technology,7715690,0
AX,QGL,Quantum Graphite,Materials,588156,0
AX,QHL,Quickstep Holdings,Industrials,47282000,0.002
AX,QIN,Quintis Limited,Materials,115136000,0.005
AX,QIP,QANTM Intellectual,Industrials,177623000,0.008
AX,QMIX,SPDR MSCI World QMIX ETF Units FP,,9115060,0
AX,QMS,QMS Media Limited,Consumer Discretionary,335565000,0.016
AX,QOZ,Betasharesrafiaus ETF Units FP,,217837000,0.01
AX,QPON,Betaausbanksnrfrbetf ETF Units FP,,272255000,0.013
AX,QRE,Betashares ASX Res ETF Units FP,,67191100,0.003
AX,QSS,Questus Limited,Financials,2410400,0
AX,QST,QUEST Investments,Financials,11795400,0.001
AX,QTG,Q Technology Group Limited,Information Technology,1848690,0
AX,QTM,Quantum Energy,Consumer Discretionary,26957700,0.001
AX,QUAL,Vaneck WLD Xau QUAL ETF Units FP,,451355000,0.021
AX,QUB,QUBE Holdings Limited,Industrials,4381620000,0.205
AX,QUE,Queste Communication,Financials,2217470,0
AX,QUS,Betashares US 1000 ETF Units FP,,43342100,0.002
AX,QVE,QV Equities Limited,,319622000,0.015
AX,R3D,R3D Global Limited,Consumer Discretionary,288029,0
AX,RAC,Race Oncology Limited,Health Care,7337400,0
AX,RAF,Raffles Capital Limited,Financials,992676,0
AX,RAN,Range International,Materials,10253800,0
AX,RAP,Resapp Health Limited,Health Care,145557000,0.007
AX,RARI,Russaustrespinvetf ETF Units FP,,78169600,0.004
AX,RAW,Rawson Oil & Gas Limited,Energy,3157120,0
AX,RBD,Restaurant Brands NZ Foreign Exempt NZX,Consumer Discretionary,869420000,0.041
AX,RBL,Redbubble Limited,Consumer Discretionary,357739000,0.017
AX,RBO,Robo 3D Limited,Industrials,11238900,0.001
AX,RBR,RBR Group Limited,Materials,5597890,0
AX,RBTZ,Beta Robotics & Ai ETF Units FP,,2044000,0
AX,RBX,Resource Base,Materials,934707,0
AX,RCB,Russaustcorpbondetf ETF Units FP,,174901000,0.008
AX,RCE,Recce Pharmaceutical,Health Care,15634900,0.001
AX,RCL,Readcloud,Information Technology,17789700,0.001
AX,RCO,Royalco Resources,Materials,10015700,0
AX,RCP,Redbank Copper Limited,Materials,2573380,0
AX,RCR,RCR Tomlinson,Industrials,285565000,0.013
AX,RCT,Reef Casino Trust Units FP,Consumer Discretionary,150617000,0.007
AX,RCW,Rightcrowd,Information Technology,24960000,0.001
AX,RD1,Registry Direct,Information Technology,1890100,0
AX,RDF,Redflex Holdings,Information Technology,67331800,0.003
AX,RDG,Res DEV Group Limited,Materials,14522300,0.001
AX,RDH,Redhill Education,Consumer Discretionary,107634000,0.005
AX,RDM,Red Metal Limited,Materials,23131200,0.001
AX,RDN,Raiden Resources Limited,Materials,3840600,0
AX,RDS,Redstone Resources,Materials,6458880,0
AX,RDV,Russell High DIV ETF ETF Units FP,,280073000,0.013
AX,REA,REA Group,Information Technology,11318200000,0.53
AX,RED,RED 5 Limited,Materials,75761600,0.004
AX,REF,Reverse Corp Limited,Telecommunication Services,2321510,0
AX,REG,Regis Healthcare Limited,Health Care,868889000,0.041
AX,REH,Reece Limited,Industrials,6354120000,0.298
AX,REL,Raven Energy Limited,Energy,20771300,0.001
AX,RENT,Ampcap Global Prop Trading Managed Fund Units FP,,15760200,0.001
AX,RES,Resource Generation,Energy,48254600,0.002
AX,REV,Real Estate Investar,Information Technology,1515830,0
AX,REX,Regional Express,Industrials,175145000,0.008
AX,REY,REY Resources Limited,Energy,63715600,0.003
AX,REZ,Resourc & En Group Limited,Materials,10305100,0
AX,RFF,Rural Funds Group Stapled Securities FP,Real Estate,725300000,0.034
AX,RFG,Retail Food Group,Consumer Discretionary,86804100,0.004
AX,RFN,Reffind Limited,Information Technology,4124000,0
AX,RFR,Rafaella Resources,Materials,4781460,0
AX,RFT,Rectifier Technolog,Industrials,39617000,0.002
AX,RFX,Redflow Limited,Industrials,52013500,0.002
AX,RGB,Russaustgovtbondetf ETF Units FP,,60446700,0.003
AX,RGI,Roto-Gro Intl Limited,Industrials,33096200,0.002
AX,RGL,Riversgold,Materials,4311150,0
AX,RGP,Refresh Group,Consumer Staples,6005500,0
AX,RGS,Regeneus Limited,Health Care,39688200,0.002
AX,RHC,Ramsay Health Care,Health Care,11100300000,0.52
AX,RHI,Red Hill Iron,Materials,21833200,0.001
AX,RHL,Ruralco Holdings,Consumer Discretionary,305402000,0.014
AX,RHP,Rhipe Limited,Information Technology,161801000,0.008
AX,RHT,Resonance Health,Health Care,10464900,0
AX,RHY,RHYTHM Biosciences,Health Care,9337500,0
AX,RIC,Ridley Corporation,Consumer Staples,469421000,0.022
AX,RIE,Riedel Resources Limited,Materials,12542100,0.001
AX,RIM,Rimfire Pacific,Materials,12265200,0.001
AX,RINC,Beta LM Real Income Trading Managed Units FP,,12242100,0.001
AX,RIO,RIO Tinto Limited,Materials,32481800000,1.522
AX,RKN,Reckon Limited,Information Technology,96300600,0.005
AX,RLC,Reedy Lagoon Corp,Materials,3822720,0
AX,RLE,Real Energy Corp,Energy,27446500,0.001
AX,RMD,Resmed Inc Cdi 10:1 Foreign Exempt NYSE,Health Care,22643300000,1.061
AX,RMG,RMG Limited,Materials,12050600,0.001
AX,RMI,Resource Mining Corp,Materials,2962670,0
AX,RMP,Red Emperor Resource,Energy,25517600,0.001
AX,RMS,Ramelius Resources,Materials,253684000,0.012
AX,RMT,Rma Energy Limited,Materials,2100240,0
AX,RMX,Red Mount Min Limited,Materials,4746260,0
AX,RMY,Rma Global,Information Technology,32652500,0.002
AX,RND,Rand Mining Limited,Materials,135936000,0.006
AX,RNE,Renu Energy Limited,Utilities,9652710,0
AX,RNL,Rision Limited,Information Technology,4147640,0
AX,RNO,Rhinomed Limited,Health Care,33536300,0.002
AX,RNT,Rent.com.Au Limited,Information Technology,16071100,0.001
AX,RNU,Renascor Res Limited,Energy,17258900,0.001
AX,RNX,Renegade Exploration,Materials,2850510,0
AX,RNY,RNY Property Trust Units FP,Real Estate,1580480,0
AX,ROBO,ETFs GLB ROBO ETF Units FP,,128461000,0.006
AX,ROG,Red Sky Energy,Energy,1646420,0
AX,ROO,Roots Sustainable Chess Depositary Interests 1:1,Industrials,9087170,0
AX,RPG,Raptis Group Limited,Real Estate,4444040,0
AX,RRL,Regis Resources,Materials,1886550000,0.088
AX,RRP,Realm Resources Limited,Materials,21498700,0.001
AX,RRS,Range Resources Limited,Energy,17009800,0.001
AX,RSG,Resolute Mining,Materials,821901000,0.039
AX,RSH,Respiri Limited,Health Care,43077900,0.002
AX,RSM,Russausemigovbondetf ETF Units FP,,61336200,0.003
AX,RTE,Retech Technology Co. Limited Cdi 1:1,Consumer Discretionary,110760000,0.005
AX,RTG,RTG Mining Inc Chess Depositary Interests 1:1,Materials,43567700,0.002
AX,RTR,Rumble Res Limited,Materials,18922500,0.001
AX,RUB,Rubicor Group,Industrials,4380910,0
AX,RUL,Rpmglobal Holdings Limited,Information Technology,146905000,0.007
AX,RVA,Reva Medical Inc Cdi 10:1,Health Care,245413000,0.011
AX,RVR,Red River Resources,Materials,100436000,0.005
AX,RWC,Reliance Worldwide,Industrials,4084790000,0.191
AX,RWD,Reward Minerals Limited,Materials,21482900,0.001
AX,RXH,Rewardle Holding Limited,Information Technology,2373720,0
AX,RXL,ROX Resources,Materials,15105400,0.001
AX,RXM,REX Minerals Limited,Materials,27192200,0.001
AX,RXP,RXP Services Limited,Information Technology,74910200,0.004
AX,RYD,Ryder Capital Limited,,51271800,0.002
AX,RZI,RAIZ Invest Limited,Financials,21275400,0.001
AX,S2R,S2 Resources,Materials,24791500,0.001
AX,S32,SOUTH32 Limited,Materials,20067400000,0.94
AX,S3R,Serpentine Tech Limited,Information Technology,2166290,0
AX,S66,Star Combo,Consumer Staples,66826600,0.003
AX,SAM,SIV Asset MGMT Limited,Financials,937489,0
AX,SAN,Sagalio Energy Limited,Materials,1023300,0
AX,SAR,Saracen Mineral,Materials,1529760000,0.072
AX,SAS,Sky and Space Global,Telecommunication Services,116294000,0.005
AX,SAU,Southern Gold,Materials,8465700,0
AX,SAY,STH American Cor Limited,Materials,1832990,0
AX,SBB,Sunbridge Group Limited,Consumer Discretionary,5660860,0
AX,SBI,Sterling Plantations,Consumer Staples,1235000,0
AX,SBM,ST Barbara Limited,Materials,1816600000,0.085
AX,SBR,Sabre Resources,Materials,4110040,0
AX,SBU,Siburan Res Limited,Materials,2093500,0
AX,SCG,Scentre Group Stapled Securities,Real Estate,21108500000,0.989
AX,SCI,Silver City Minerals,Materials,6155260,0
AX,SCL,Schrole Group Limited,Information Technology,5906190,0
AX,SCO,Scott Pac Group Limited,Financials,601308000,0.028
AX,SCP,Sca Property Group Units FP Stapled Securities,Real Estate,1809590000,0.085
AX,SCT,Scout Security Limited,Consumer Discretionary,22759600,0.001
AX,SCU,Stemcell United Limited,Health Care,12833600,0.001
AX,SDA,Speedcast Int Limited,Telecommunication Services,960101000,0.045
AX,SDF,Steadfast Group Limited,Financials,2260150000,0.106
AX,SDG,Sunland Group Limited,Real Estate,239590000,0.011
AX,SDI,SDI Limited,Health Care,70130700,0.003
AX,SDL,Sundance Resources,Materials,41566700,0.002
AX,SDV,Scidev Limited,Materials,6381520,0
AX,SDX,Sienna Cancer,Health Care,20651800,0.001
AX,SE1,Sensera Limited,Information Technology,25238500,0.001
AX,SEA,Sundance Energy,Energy,556813000,0.026
AX,SEC,Spheria Emerging Co,,121729000,0.006
AX,SEI,Speciality Metalint,Materials,9432900,0
AX,SEK,Seek Limited,Industrials,7289580000,0.341
AX,SEN,Senetas Corporation,Information Technology,108131000,0.005
AX,SEQ,Sequoia Fin Group Limited,Financials,38925800,0.002
AX,SER,Strategic Energy,Materials,3536000,0
AX,SES,Secos Group Limited,Materials,17028400,0.001
AX,SFC,Schaffer Corp. Limited,Consumer Discretionary,214452000,0.01
AX,SFG,Seafarms Group Limited,Consumer Staples,250072000,0.012
AX,SFH,Specialty Fashion,Consumer Discretionary,254713000,0.012
AX,SFI,Spookfish Limited,Information Technology,108028000,0.005
AX,SFL,Spring FG Limited,Financials,4277730,0
AX,SFM,Santa Fe Minerals,Materials,8230410,0
AX,SFR,Sandfire Resources,Materials,1185520000,0.056
AX,SFX,Sheffield Res Limited,Materials,260415000,0.012
AX,SFY,SPDR 50 Fund ETF Units FP,,519175000,0.024
